id_n;gender;img_name;morph_level;resp_happy;RT;subjectID
1;0;Fig_2.png;2;1;2,061849093874708;2
1;0;Fig_2.png;2;1;0,607104811412710;2
1;0;Fig_2.png;2;1;0,888126335818321;2
1;0;Fig_2.png;2;1;0,875664887504468;2
1;0;Fig_2.png;2;1;2,661892959099659;2
1;0;Fig_3.png;3;1;0,672690144608431;2
1;0;Fig_3.png;3;1;1,498757792154567;2
1;0;Fig_3.png;3;1;1,113290664045016;2
1;0;Fig_3.png;3;1;0,890214631496792;2
1;0;Fig_3.png;3;1;1,348697511273463;2
1;0;Fig_4.png;4;1;1,140460090324430;2
1;0;Fig_4.png;4;1;1,105534352419892;2
1;0;Fig_4.png;4;1;0,838241137814285;2
1;0;Fig_4.png;4;1;1,617610277778388;2
1;0;Fig_4.png;4;1;1,107299886348307;2
1;0;Fig_5.png;5;1;1,037784692333218;2
1;0;Fig_5.png;5;1;1,803248645721916;2
1;0;Fig_5.png;5;1;0,285785856205843;2
1;0;Fig_5.png;5;1;1,180372492668125;2
1;0;Fig_5.png;5;1;0,989211272403259;2
1;0;Fig_6.png;6;1;1,819178716807454;2
1;0;Fig_6.png;6;1;0,891943563255201;2
1;0;Fig_6.png;6;1;0,972921261201779;2
1;0;Fig_6.png;6;1;0,924741048470711;2
1;0;Fig_6.png;6;1;1,286163145042939;2
1;0;Fig_7.png;7;1;0,566761345150452;2
1;0;Fig_7.png;7;1;0,809318531905072;2
1;0;Fig_7.png;7;0;0,848637015992032;2
1;0;Fig_7.png;7;1;0,517361091405853;2
1;0;Fig_7.png;7;1;1,364117113226756;2
1;0;Fig_8.png;8;1;0,988613186703789;2
1;0;Fig_8.png;8;1;2,237251396281655;2
1;0;Fig_8.png;8;1;0,900417516691879;2
1;0;Fig_8.png;8;1;2,327428642225525;2
1;0;Fig_8.png;8;1;2,709620656934884;2
1;0;Fig_9.png;9;1;0,366877188529534;2
1;0;Fig_9.png;9;1;1,013171890082935;2
1;0;Fig_9.png;9;0;0,979263897437211;2
1;0;Fig_9.png;9;1;1,855317588198434;2
1;0;Fig_9.png;9;1;1,179641047998169;2
1;0;Fig_10.png;10;0;1,666232537088785;2
1;0;Fig_10.png;10;1;1,780957212648426;2
1;0;Fig_10.png;10;0;0,531310454237376;2
1;0;Fig_10.png;10;1;0,773494502119316;2
1;0;Fig_10.png;10;1;0,984299493635173;2
1;0;Fig_11.png;11;0;1,197401216365440;2
1;0;Fig_11.png;11;0;1,119454532667392;2
1;0;Fig_11.png;11;0;0,548256702675465;2
1;0;Fig_11.png;11;1;2,073893970468304;2
1;0;Fig_11.png;11;0;1,086478635713316;2
1;0;Fig_12.png;12;0;0,684718522336271;2
1;0;Fig_12.png;12;0;2,034441144358774;2
1;0;Fig_12.png;12;0;0,822219593461503;2
1;0;Fig_12.png;12;0;2,297963550831787;2
1;0;Fig_12.png;12;0;1,523642279257572;2
1;0;Fig_13.png;13;0;0,984728639363846;2
1;0;Fig_13.png;13;0;0,552604282740405;2
1;0;Fig_13.png;13;0;1,513700586708528;2
1;0;Fig_13.png;13;0;0,637329213345850;2
1;0;Fig_13.png;13;0;1,766143786735664;2
1;0;Fig_14.png;14;0;1,351836186468506;2
1;0;Fig_14.png;14;0;1,825468801370260;2
1;0;Fig_14.png;14;0;0,672011195544354;2
1;0;Fig_14.png;14;0;0,804453220520241;2
1;0;Fig_14.png;14;0;0,889288330719534;2
1;0;Fig_15.png;15;0;0,839280381344980;2
1;0;Fig_15.png;15;0;1,491651061907259;2
1;0;Fig_15.png;15;0;1,014928791348661;2
1;0;Fig_15.png;15;0;0,697300989667790;2
1;0;Fig_15.png;15;0;0,896542278281033;2
1;0;Fig_16.png;16;0;0,730680360931829;2
1;0;Fig_16.png;16;0;1,056419683733308;2
1;0;Fig_16.png;16;0;0,841314626134195;2
1;0;Fig_16.png;16;0;1,080257740217134;2
1;0;Fig_16.png;16;0;1,361941724099058;2
1;0;Fig_17.png;17;0;0,907240225633137;2
1;0;Fig_17.png;17;0;0,775200326464685;2
1;0;Fig_17.png;17;0;1,307500856174195;2
1;0;Fig_17.png;17;0;1,069169514719037;2
1;0;Fig_17.png;17;0;0,617896127549266;2
1;0;Fig_18.png;18;0;1,495615050398846;2
1;0;Fig_18.png;18;0;0,750787635654708;2
1;0;Fig_18.png;18;0;0,846174367800359;2
1;0;Fig_18.png;18;0;0,883449078730967;2
1;0;Fig_18.png;18;0;0,681349342107605;2
1;0;Fig_19.png;19;0;1,137288712756555;2
1;0;Fig_19.png;19;0;0,769822477549301;2
1;0;Fig_19.png;19;0;0,494203539658488;2
1;0;Fig_19.png;19;0;0,585780408682649;2
1;0;Fig_19.png;19;0;1,548787260849372;2
1;0;Fig_20.png;20;0;1,251447166596293;2
1;0;Fig_20.png;20;0;0,652040220608546;2
1;0;Fig_20.png;20;0;1,310547030097713;2
1;0;Fig_20.png;20;0;0,841947737977213;2
1;0;Fig_20.png;20;0;1,525113204422560;2
1;0;Fig_21.png;21;0;0,868091295788983;2
1;0;Fig_21.png;21;0;0,966747302365364;2
1;0;Fig_21.png;21;0;0,840316601547517;2
1;0;Fig_21.png;21;0;1,839214033607773;2
1;0;Fig_21.png;21;0;0,811598245058210;2
1;0;Fig_1.png;1;1;0,710741684914684;3
1;0;Fig_1.png;1;1;1,105464143860156;3
1;0;Fig_1.png;1;1;0,719610332779515;3
1;0;Fig_1.png;1;1;1,164845210305192;3
1;0;Fig_1.png;1;1;1,844481802430862;3
1;0;Fig_2.png;2;1;1,546772350101195;3
1;0;Fig_2.png;2;1;1,476069713342206;3
1;0;Fig_2.png;2;1;0,754477296927517;3
1;0;Fig_2.png;2;1;1,045318548345228;3
1;0;Fig_2.png;2;1;1,391936912993693;3
1;0;Fig_3.png;3;1;0,434653167178739;3
1;0;Fig_3.png;3;1;1,400872550116841;3
1;0;Fig_3.png;3;1;0,707150760842877;3
1;0;Fig_3.png;3;1;0,829723706193337;3
1;0;Fig_3.png;3;1;1,299717003637172;3
1;0;Fig_4.png;4;1;0,853753064635087;3
1;0;Fig_4.png;4;1;1,745131856910729;3
1;0;Fig_4.png;4;1;0,489171146377215;3
1;0;Fig_4.png;4;1;0,680879185161739;3
1;0;Fig_4.png;4;1;0,725734127958808;3
1;0;Fig_5.png;5;1;1,403946548900771;3
1;0;Fig_5.png;5;1;1,114906841294539;3
1;0;Fig_5.png;5;1;0,610208474924377;3
1;0;Fig_5.png;5;1;0,731242484342389;3
1;0;Fig_5.png;5;1;0,668836409133480;3
1;0;Fig_6.png;6;1;0,740934164901215;3
1;0;Fig_6.png;6;1;0,869762420590450;3
1;0;Fig_6.png;6;1;0,719221711526405;3
1;0;Fig_6.png;6;1;1,406888063015416;3
1;0;Fig_6.png;6;1;0,724030088196592;3
1;0;Fig_7.png;7;1;1,325163440382348;3
1;0;Fig_7.png;7;1;1,342461000088658;3
1;0;Fig_7.png;7;1;1,098166279808352;3
1;0;Fig_7.png;7;1;0,595181882654672;3
1;0;Fig_7.png;7;1;1,175239632431329;3
1;0;Fig_8.png;8;1;1,090540840045981;3
1;0;Fig_8.png;8;1;0,940908555273230;3
1;0;Fig_8.png;8;0;0,650236288548998;3
1;0;Fig_8.png;8;1;1,176647801159192;3
1;0;Fig_8.png;8;1;0,465985379846245;3
1;0;Fig_9.png;9;1;0,973919470406139;3
1;0;Fig_9.png;9;0;0,520410235239973;3
1;0;Fig_9.png;9;1;0,941377959018446;3
1;0;Fig_9.png;9;1;1,360332242123799;3
1;0;Fig_9.png;9;1;0,686953120845763;3
1;0;Fig_10.png;10;0;1,462769554297819;3
1;0;Fig_10.png;10;0;1,172351661288034;3
1;0;Fig_10.png;10;0;0,803829253571897;3
1;0;Fig_10.png;10;0;2,125986060103156;3
1;0;Fig_10.png;10;0;2,550674921803564;3
1;0;Fig_11.png;11;0;2,154127403404184;3
1;0;Fig_11.png;11;0;1,590625292973831;3
1;0;Fig_11.png;11;0;0,953975013797199;3
1;0;Fig_11.png;11;1;1,752151520660130;3
1;0;Fig_11.png;11;0;0,732200784184425;3
1;0;Fig_12.png;12;0;1,302926332321741;3
1;0;Fig_12.png;12;0;1,190124635004534;3
1;0;Fig_12.png;12;1;0,788617095499263;3
1;0;Fig_12.png;12;1;1,417764223568449;3
1;0;Fig_12.png;12;1;1,384544572134757;3
1;0;Fig_13.png;13;0;0,858216204868672;3
1;0;Fig_13.png;13;0;0,517829849726365;3
1;0;Fig_13.png;13;0;0,597442844875488;3
1;0;Fig_13.png;13;0;0,814507989381596;3
1;0;Fig_13.png;13;0;1,249492258535520;3
1;0;Fig_14.png;14;0;0,708091040704811;3
1;0;Fig_14.png;14;0;0,677525218806463;3
1;0;Fig_14.png;14;0;0,407620015659382;3
1;0;Fig_14.png;14;0;1,212276704632743;3
1;0;Fig_14.png;14;0;0,841222580072230;3
1;0;Fig_15.png;15;0;1,465619303593470;3
1;0;Fig_15.png;15;0;0,707449260406425;3
1;0;Fig_15.png;15;0;1,763664801627029;3
1;0;Fig_15.png;15;0;1,673782072107288;3
1;0;Fig_15.png;15;0;2,140673782184905;3
1;0;Fig_16.png;16;0;1,564646618978911;3
1;0;Fig_16.png;16;0;0,897719730642723;3
1;0;Fig_16.png;16;0;1,337883954350744;3
1;0;Fig_16.png;16;0;1,177737592898116;3
1;0;Fig_16.png;16;0;1,619907047396868;3
1;0;Fig_17.png;17;0;0,984364418197587;3
1;0;Fig_17.png;17;0;0,876254989085090;3
1;0;Fig_17.png;17;0;1,332976880046188;3
1;0;Fig_17.png;17;0;1,034800113643324;3
1;0;Fig_17.png;17;0;0,579352621926567;3
1;0;Fig_18.png;18;0;0,736557442630552;3
1;0;Fig_18.png;18;0;1,127881571001470;3
1;0;Fig_18.png;18;0;0,460595310513793;3
1;0;Fig_18.png;18;1;0,912710355220291;3
1;0;Fig_18.png;18;0;1,260015566484188;3
1;0;Fig_19.png;19;0;1,480188377520634;3
1;0;Fig_19.png;19;0;0,489892561210336;3
1;0;Fig_19.png;19;0;0,982162649751583;3
1;0;Fig_19.png;19;0;0,656990663941954;3
1;0;Fig_19.png;19;0;0,539119765574654;3
1;0;Fig_20.png;20;0;1,219200638964713;3
1;0;Fig_20.png;20;0;0,417965657336882;3
1;0;Fig_20.png;20;0;0,921904818033098;3
1;0;Fig_20.png;20;0;1,829652482781609;3
1;0;Fig_20.png;20;0;0,937949525376210;3
1;0;Fig_21.png;21;0;0,876773578348689;3
1;0;Fig_21.png;21;0;1,058883180017535;3
1;0;Fig_21.png;21;0;1,760222766742272;3
1;0;Fig_21.png;21;0;1,244931528454970;3
1;0;Fig_21.png;21;0;1,288232772972518;3
1;0;Fig_1.png;1;1;1,471547976902373;4
1;0;Fig_1.png;1;0;0,833601569652394;4
1;0;Fig_1.png;1;1;0,982902367351446;4
1;0;Fig_1.png;1;1;0,900715615187274;4
1;0;Fig_1.png;1;0;1,813890953588747;4
1;0;Fig_2.png;2;1;0,708572304441463;4
1;0;Fig_2.png;2;1;0,664689497947786;4
1;0;Fig_2.png;2;1;1,074180617749054;4
1;0;Fig_2.png;2;1;0,993738888749330;4
1;0;Fig_2.png;2;1;1,391392413814738;4
1;0;Fig_3.png;3;1;0,887146962500216;4
1;0;Fig_3.png;3;1;0,966373326779046;4
1;0;Fig_3.png;3;1;0,757065927447161;4
1;0;Fig_3.png;3;1;0,663196995008223;4
1;0;Fig_3.png;3;1;1,766510752838202;4
1;0;Fig_4.png;4;1;1,194154909416970;4
1;0;Fig_4.png;4;1;0,982316141847717;4
1;0;Fig_4.png;4;1;0,930861614362137;4
1;0;Fig_4.png;4;0;1,227465607396748;4
1;0;Fig_4.png;4;1;3,761153452938083;4
1;0;Fig_5.png;5;1;1,261696882837439;4
1;0;Fig_5.png;5;1;0,919331923057046;4
1;0;Fig_5.png;5;1;0,322737682223628;4
1;0;Fig_5.png;5;1;0,888492427682728;4
1;0;Fig_5.png;5;1;0,969216745178955;4
1;0;Fig_6.png;6;1;1,127187110971192;4
1;0;Fig_6.png;6;1;1,752918730599127;4
1;0;Fig_6.png;6;1;1,529538019305839;4
1;0;Fig_6.png;6;1;1,868835929548876;4
1;0;Fig_6.png;6;1;1,299026999368093;4
1;0;Fig_7.png;7;0;0,915213074000871;4
1;0;Fig_7.png;7;1;1,148891129338879;4
1;0;Fig_7.png;7;1;1,487244362007817;4
1;0;Fig_7.png;7;1;0,858263888252806;4
1;0;Fig_7.png;7;1;1,376189405490662;4
1;0;Fig_8.png;8;1;0,694281845646872;4
1;0;Fig_8.png;8;1;0,703964863924930;4
1;0;Fig_8.png;8;1;0,831836981855942;4
1;0;Fig_8.png;8;0;1,939988299939585;4
1;0;Fig_8.png;8;1;1,182911824520570;4
1;0;Fig_9.png;9;0;0,934654798897484;4
1;0;Fig_9.png;9;0;2,212359706047051;4
1;0;Fig_9.png;9;0;0,905898695578676;4
1;0;Fig_9.png;9;0;0,649984812865032;4
1;0;Fig_9.png;9;1;1,190484868713964;4
1;0;Fig_10.png;10;0;1,102744707609936;4
1;0;Fig_10.png;10;1;0,979568461658045;4
1;0;Fig_10.png;10;0;0,854714447303192;4
1;0;Fig_10.png;10;0;1,515497807520861;4
1;0;Fig_10.png;10;1;0,932203319777543;4
1;0;Fig_11.png;11;0;1,309291415030965;4
1;0;Fig_11.png;11;0;0,934203339484345;4
1;0;Fig_11.png;11;0;1,446685004791653;4
1;0;Fig_11.png;11;0;1,959356441340448;4
1;0;Fig_11.png;11;0;0,768223403893888;4
1;0;Fig_12.png;12;0;1,181161761911997;4
1;0;Fig_12.png;12;0;1,154763045242268;4
1;0;Fig_12.png;12;0;0,551133971201795;4
1;0;Fig_12.png;12;0;0,501902850292106;4
1;0;Fig_12.png;12;0;0,998510496002367;4
1;0;Fig_13.png;13;0;3,108514898740407;4
1;0;Fig_13.png;13;0;1,838493859101490;4
1;0;Fig_13.png;13;0;1,250772802991860;4
1;0;Fig_13.png;13;0;0,753570865229451;4
1;0;Fig_13.png;13;0;0,615911769112080;4
1;0;Fig_14.png;14;0;1,270984412644010;4
1;0;Fig_14.png;14;1;3,026736086626197;4
1;0;Fig_14.png;14;0;0,753374467567310;4
1;0;Fig_14.png;14;0;0,629460578051192;4
1;0;Fig_14.png;14;0;1,584248597460143;4
1;0;Fig_15.png;15;0;2,278894980598365;4
1;0;Fig_15.png;15;0;1,429989380223275;4
1;0;Fig_15.png;15;0;0,937575109759303;4
1;0;Fig_15.png;15;0;0,895439788325993;4
1;0;Fig_15.png;15;0;1,091144421902206;4
1;0;Fig_16.png;16;0;0,668016699644711;4
1;0;Fig_16.png;16;0;0,953484928683855;4
1;0;Fig_16.png;16;0;0,922686535452694;4
1;0;Fig_16.png;16;0;2,554086681653278;4
1;0;Fig_16.png;16;0;1,311053682153180;4
1;0;Fig_17.png;17;0;1,771237080544910;4
1;0;Fig_17.png;17;0;0,670438934581607;4
1;0;Fig_17.png;17;0;0,812810895509403;4
1;0;Fig_17.png;17;0;1,079362110352937;4
1;0;Fig_17.png;17;0;1,237538695217802;4
1;0;Fig_18.png;18;0;0,865142038623937;4
1;0;Fig_18.png;18;0;0,764428162387167;4
1;0;Fig_18.png;18;0;0,491573004257580;4
1;0;Fig_18.png;18;0;0,742325049316580;4
1;0;Fig_18.png;18;0;0,719149637344890;4
1;0;Fig_19.png;19;0;2,041107646391091;4
1;0;Fig_19.png;19;0;0,760782179217502;4
1;0;Fig_19.png;19;0;1,150353116312824;4
1;0;Fig_19.png;19;0;1,362074340963441;4
1;0;Fig_19.png;19;0;1,022671841766081;4
1;0;Fig_20.png;20;0;0,538349641341724;4
1;0;Fig_20.png;20;0;1,478858617020856;4
1;0;Fig_20.png;20;0;1,743678517637622;4
1;0;Fig_20.png;20;0;0,861014123237617;4
1;0;Fig_20.png;20;0;1,032963888236359;4
1;0;Fig_21.png;21;0;1,068259525614227;4
1;0;Fig_21.png;21;0;1,304922507782400;4
1;0;Fig_21.png;21;0;1,241579017254901;4
1;0;Fig_21.png;21;0;0,749674090120290;4
1;0;Fig_21.png;21;0;0,124261556397964;4
1;0;Fig_1.png;1;1;1,574448958500280;5
1;0;Fig_1.png;1;1;0,896242812073024;5
1;0;Fig_1.png;1;1;0,641420808101394;5
1;0;Fig_1.png;1;1;0,770431679337145;5
1;0;Fig_1.png;1;1;1,607586759476735;5
1;0;Fig_2.png;2;1;0,889751738269230;5
1;0;Fig_2.png;2;1;1,675763633273469;5
1;0;Fig_2.png;2;1;1,317700914035842;5
1;0;Fig_2.png;2;1;1,720025590409567;5
1;0;Fig_2.png;2;1;1,957417764982533;5
1;0;Fig_3.png;3;1;0,569207754167990;5
1;0;Fig_3.png;3;1;0,997333062727308;5
1;0;Fig_3.png;3;1;0,647138167688917;5
1;0;Fig_3.png;3;1;0,938036919656008;5
1;0;Fig_3.png;3;1;0,750349887153104;5
1;0;Fig_4.png;4;1;1,001753344783434;5
1;0;Fig_4.png;4;1;0,978602695736491;5
1;0;Fig_4.png;4;1;0,633446076296322;5
1;0;Fig_4.png;4;1;0,670725553237203;5
1;0;Fig_4.png;4;1;0,570843237722596;5
1;0;Fig_5.png;5;1;1,501328251845553;5
1;0;Fig_5.png;5;1;1,004093210082895;5
1;0;Fig_5.png;5;1;0,673119723392011;5
1;0;Fig_5.png;5;1;0,747956370691922;5
1;0;Fig_5.png;5;0;1,197459398147753;5
1;0;Fig_6.png;6;1;1,063419179054075;5
1;0;Fig_6.png;6;1;0,734336778899546;5
1;0;Fig_6.png;6;1;0,491657194724516;5
1;0;Fig_6.png;6;0;0,852784806128422;5
1;0;Fig_6.png;6;1;0,551897550008543;5
1;0;Fig_7.png;7;0;1,803371902679273;5
1;0;Fig_7.png;7;1;1,460986165846366;5
1;0;Fig_7.png;7;0;1,394686862573936;5
1;0;Fig_7.png;7;0;1,207442582884757;5
1;0;Fig_7.png;7;1;0,988333073470322;5
1;0;Fig_8.png;8;1;0,895130310137382;5
1;0;Fig_8.png;8;0;1,945518267791026;5
1;0;Fig_8.png;8;0;1,198685685451726;5
1;0;Fig_8.png;8;1;0,762110389342304;5
1;0;Fig_8.png;8;1;0,677057557610547;5
1;0;Fig_9.png;9;0;2,344130057953635;5
1;0;Fig_9.png;9;0;1,585789209294671;5
1;0;Fig_9.png;9;0;0,887666675254297;5
1;0;Fig_9.png;9;0;1,189322791299864;5
1;0;Fig_9.png;9;0;0,959860511411340;5
1;0;Fig_10.png;10;0;0,779973263279706;5
1;0;Fig_10.png;10;0;0,695006373228887;5
1;0;Fig_10.png;10;0;1,891500218625054;5
1;0;Fig_10.png;10;0;0,992048097954272;5
1;0;Fig_10.png;10;0;1,800891166986748;5
1;0;Fig_11.png;11;0;1,449244688817604;5
1;0;Fig_11.png;11;0;0,845315258281316;5
1;0;Fig_11.png;11;0;1,855801416724133;5
1;0;Fig_11.png;11;0;1,518904966613006;5
1;0;Fig_11.png;11;0;1,086798565158137;5
1;0;Fig_12.png;12;0;1,153672457283214;5
1;0;Fig_12.png;12;0;0,620419029774062;5
1;0;Fig_12.png;12;0;0,895397575153686;5
1;0;Fig_12.png;12;0;1,153271041824655;5
1;0;Fig_12.png;12;0;1,555492774917637;5
1;0;Fig_13.png;13;0;1,166111555996621;5
1;0;Fig_13.png;13;0;1,378870648071009;5
1;0;Fig_13.png;13;0;1,308058775011952;5
1;0;Fig_13.png;13;0;1,453381129130550;5
1;0;Fig_13.png;13;0;0,981226860404402;5
1;0;Fig_14.png;14;0;1,029269624689420;5
1;0;Fig_14.png;14;0;0,974830880184840;5
1;0;Fig_14.png;14;0;1,413923631050446;5
1;0;Fig_14.png;14;0;1,333049256627283;5
1;0;Fig_14.png;14;0;3,177795251132796;5
1;0;Fig_15.png;15;0;1,584797790204812;5
1;0;Fig_15.png;15;0;2,645446296211574;5
1;0;Fig_15.png;15;0;0,584156718438184;5
1;0;Fig_15.png;15;0;0,869351950886513;5
1;0;Fig_15.png;15;0;1,191067707535120;5
1;0;Fig_16.png;16;0;0,874092811260171;5
1;0;Fig_16.png;16;0;1,285426656985460;5
1;0;Fig_16.png;16;0;0,766735282605315;5
1;0;Fig_16.png;16;0;2,848164927456290;5
1;0;Fig_16.png;16;0;2,132305203593087;5
1;0;Fig_17.png;17;0;0,780665495578413;5
1;0;Fig_17.png;17;0;0,393105260056799;5
1;0;Fig_17.png;17;0;0,720253306300974;5
1;0;Fig_17.png;17;0;0,790467532052693;5
1;0;Fig_17.png;17;0;1,724203525819915;5
1;0;Fig_18.png;18;0;0,509944262225881;5
1;0;Fig_18.png;18;0;2,631390537121558;5
1;0;Fig_18.png;18;0;1,351387916181589;5
1;0;Fig_18.png;18;0;2,336669208403662;5
1;0;Fig_18.png;18;0;0,833521130162282;5
1;0;Fig_19.png;19;0;1,622884751567519;5
1;0;Fig_19.png;19;0;1,080035275526228;5
1;0;Fig_19.png;19;0;1,007137899110764;5
1;0;Fig_19.png;19;0;0,667780246283221;5
1;0;Fig_19.png;19;0;1,408127048752538;5
1;0;Fig_20.png;20;0;1,195240669043480;5
1;0;Fig_20.png;20;0;0,700935657072674;5
1;0;Fig_20.png;20;0;2,949543119253219;5
1;0;Fig_20.png;20;0;0,923389719798753;5
1;0;Fig_20.png;20;0;1,193411710048890;5
1;0;Fig_21.png;21;0;0,816267782040899;5
1;0;Fig_21.png;21;0;1,434466882350462;5
1;0;Fig_21.png;21;0;2,547172206701869;5
1;0;Fig_21.png;21;0;1,710640318238582;5
1;0;Fig_21.png;21;0;2,279792175996125;5
1;0;Fig_1.png;1;1;1,651597487414902;6
1;0;Fig_1.png;1;1;0,874985889128235;6
1;0;Fig_1.png;1;1;1,439693058969706;6
1;0;Fig_1.png;1;1;1,176539007160785;6
1;0;Fig_1.png;1;1;1,417204594185067;6
1;0;Fig_2.png;2;1;0,841550996673571;6
1;0;Fig_2.png;2;1;0,939191216154875;6
1;0;Fig_2.png;2;0;1,360600525405111;6
1;0;Fig_2.png;2;1;0,890821556303913;6
1;0;Fig_2.png;2;1;2,510057857254579;6
1;0;Fig_3.png;3;1;0,798312270007903;6
